14	9.725e-27
16	2.13684e-28
18	1.35779e-29
20	1.66941e-30
22	3.94166e-31
24	1.33321e-31
26	5.73857e-32
28	3.01421e-32
30	1.79693e-32
35	7.10077e-33
40	3.84022e-33
50	1.84765e-33
60	1.24988e-33
70	1.00081e-33
80	8.74013e-34
90	8.06082e-34
100	7.69854e-34
110	7.51739e-34
120	7.42683e-34
130	7.38155e-34
140	7.42683e-34
150	7.51739e-34
160	7.60798e-34
170	7.69854e-34
180	7.83442e-34
190	7.97026e-34
200	8.15142e-34
300	9.96283e-34
400	1.2046e-33
500	1.42197e-33
600	1.6484e-33
700	1.86576e-33
800	2.08313e-33
900	2.31862e-33
1000	2.53599e-33
2000	4.78217e-33
3000	7.02834e-33
4000	9.2745e-33
5000	1.15207e-32
6000	1.37668e-32
7000	1.60854e-32
8000	1.82592e-32
9000	2.05777e-32
10000	2.28964e-32
