10	1.72847e-27
12	4.83757e-29
14	1.09591e-33
16	1.585e-35
18	1.52131e-36
20	2.23332e-37
22	5.69387e-38
24	2.12829e-38
26	1.00886e-38
28	5.66621e-39
30	3.55867e-39
35	1.53748e-39
40	8.81027e-40
50	4.57791e-40
60	3.23907e-40
70	2.65604e-40
80	2.37532e-40
90	2.22417e-40
100	2.13779e-40
110	2.1162e-40
120	2.0946e-40
130	2.1162e-40
140	2.13779e-40
150	2.15939e-40
160	2.20257e-40
170	2.24576e-40
180	2.31054e-40
190	2.35373e-40
200	2.41851e-40
300	3.06632e-40
400	3.75733e-40
500	4.49151e-40
600	5.22571e-40
700	5.95991e-40
800	6.73729e-40
900	7.47148e-40
1000	8.20564e-40
2000	1.57203e-39
3000	2.33213e-39
4000	3.07496e-39
5000	3.83507e-39
6000	4.59518e-39
7000	5.35529e-39
8000	6.08081e-39
9000	6.84092e-39
10000	7.60102e-39
