14	3.20526e-29
16	7.23408e-31
18	4.57927e-32
20	5.7241e-33
22	1.36762e-33
24	4.64178e-34
26	2.02653e-34
28	1.06421e-34
30	6.3966e-35
35	2.54731e-35
40	1.40102e-35
50	6.79283e-36
60	4.6347e-36
70	3.71483e-36
80	3.27259e-36
90	3.02493e-36
100	2.88342e-36
110	2.83035e-36
120	2.79497e-36
130	2.79497e-36
140	2.81266e-36
150	2.83035e-36
160	2.88342e-36
170	2.93649e-36
180	2.98955e-36
190	3.04262e-36
200	3.11338e-36
300	3.89171e-36
400	4.77622e-36
500	5.66069e-36
600	6.58056e-36
700	7.50043e-36
800	8.42029e-36
900	9.34016e-36
1000	1.026e-35
2000	1.96709e-35
3000	2.88696e-35
4000	3.84927e-35
5000	4.75498e-35
6000	5.71729e-35
7000	6.623e-35
8000	7.58534e-35
9000	8.49105e-35
10000	9.45336e-35
