10	7.60798e-33
12	2.12842e-34
14	7.18642e-39
16	1.36041e-40
18	1.4171e-41
20	2.29435e-42
22	6.41068e-43
24	2.55161e-43
26	1.26527e-43
28	7.38069e-44
30	4.77109e-44
35	2.18785e-44
40	1.33116e-44
50	7.31479e-45
60	5.33782e-45
70	4.44818e-45
80	4.01985e-45
90	3.7892e-45
100	3.69035e-45
110	3.65741e-45
120	3.65741e-45
130	3.69035e-45
140	3.75625e-45
150	3.82215e-45
160	3.88805e-45
170	3.9869e-45
180	4.08574e-45
190	4.18459e-45
200	4.28343e-45
300	5.46961e-45
400	6.75467e-45
500	8.0397e-45
600	9.42356e-45
700	1.07416e-44
800	1.21254e-44
900	1.34434e-44
1000	1.47614e-44
2000	2.84684e-44
3000	4.21754e-44
4000	5.56188e-44
5000	6.90623e-44
6000	8.27695e-44
7000	9.64763e-44
8000	1.10183e-43
9000	1.23363e-43
10000	1.3707e-43
