14	4.8625e-27
16	3.76915e-29
18	3.26462e-30
20	1.35639e-31
22	3.17361e-32
24	6.81096e-33
26	2.68091e-33
28	1.23177e-33
30	6.97399e-34
35	2.8077e-34
40	1.72085e-34
50	9.7364e-35
60	8.37782e-35
70	8.15142e-35
80	8.20802e-35
90	8.49105e-35
100	8.83069e-35
110	9.17032e-35
120	9.6232e-35
130	1.0076e-34
140	1.05289e-34
150	1.09817e-34
160	1.14346e-34
170	1.20007e-34
180	1.24535e-34
190	1.29064e-34
200	1.34725e-34
300	1.85671e-34
400	2.37749e-34
500	2.89828e-34
600	3.4417e-34
700	3.98511e-34
800	4.48326e-34
900	5.0267e-34
1000	5.57013e-34
2000	1.08685e-33
3000	1.62122e-33
4000	2.15559e-33
5000	2.68091e-33
6000	3.22433e-33
7000	3.74964e-33
8000	4.27495e-33
9000	4.81839e-33
10000	5.36182e-33
