10	2.38911e-29
12	3.15912e-32
14	1.38687e-35
16	7.68396e-38
18	6.14993e-39
20	3.4982e-40
22	8.7455e-41
24	2.11889e-41
26	9.98715e-42
28	4.95983e-42
30	3.27282e-42
35	1.73763e-42
40	1.05439e-42
50	9.27858e-43
60	1.02908e-42
70	1.105e-42
80	1.17248e-42
90	1.23996e-42
100	1.30744e-42
110	1.37492e-42
120	1.4424e-42
130	1.51832e-42
140	1.5858e-42
150	1.65328e-42
160	1.72076e-42
170	1.78824e-42
180	1.87259e-42
190	1.94007e-42
200	2.00755e-42
300	2.74984e-42
400	3.509e-42
500	4.2513e-42
600	4.99359e-42
700	5.73584e-42
800	6.5119e-42
900	7.28791e-42
1000	8.0302e-42
2000	1.56555e-41
3000	2.32134e-41
4000	3.07712e-41
5000	3.83291e-41
6000	4.58868e-41
7000	5.34447e-41
8000	6.10026e-41
9000	6.91004e-41
10000	7.66583e-41
