12	5.39434e-27
14	2.73597e-31
16	7.68042e-33
18	5.20785e-34
20	7.30231e-35
22	1.85388e-35
24	6.65132e-36
26	3.04262e-36
28	1.64514e-36
30	9.99465e-37
35	4.11286e-37
40	2.27754e-37
50	1.1056e-37
60	7.29698e-38
70	5.63859e-38
80	4.78174e-38
90	4.28421e-38
100	3.98017e-38
110	3.81434e-38
120	3.67614e-38
130	3.62085e-38
140	3.59322e-38
150	3.59322e-38
160	3.59322e-38
170	3.62085e-38
180	3.64849e-38
190	3.70377e-38
200	3.73142e-38
300	4.42242e-38
400	5.27927e-38
500	6.1914e-38
600	7.07587e-38
700	8.01562e-38
800	8.9554e-38
900	9.89515e-38
1000	1.08349e-37
2000	2.03431e-37
3000	2.98513e-37
4000	3.93594e-37
5000	4.90887e-37
6000	5.83761e-37
7000	6.81053e-37
8000	7.78346e-37
9000	8.75639e-37
10000	9.68509e-37
