10	5.47031e-27
12	1.54328e-28
14	3.51416e-33
16	5.0097e-35
18	4.91774e-36
20	7.1201e-37
22	1.81319e-37
24	6.74417e-38
26	3.17861e-38
28	1.75515e-38
30	1.08487e-38
35	4.49151e-39
40	2.45306e-39
50	1.14016e-39
60	7.34191e-40
70	5.52804e-40
80	4.62109e-40
90	4.05964e-40
100	3.71414e-40
110	3.5198e-40
120	3.39023e-40
130	3.30386e-40
140	3.26067e-40
150	3.23907e-40
160	3.23907e-40
170	3.23907e-40
180	3.26067e-40
190	3.28226e-40
200	3.32545e-40
300	3.88689e-40
400	4.62109e-40
500	5.39846e-40
600	6.17584e-40
700	6.9964e-40
800	7.77378e-40
900	8.63755e-40
1000	9.41493e-40
2000	1.76206e-39
3000	2.59126e-39
4000	3.42047e-39
5000	4.24967e-39
6000	5.07886e-39
7000	5.90809e-39
8000	6.77183e-39
9000	7.60102e-39
10000	8.43025e-39
