10	5.3421e-29
12	1.50247e-30
14	3.45302e-35
16	5.04156e-37
18	4.97523e-38
20	7.25551e-39
22	1.85707e-39
24	6.91004e-40
26	3.28226e-40
28	1.81388e-40
30	1.12288e-40
35	4.66967e-41
40	2.56427e-41
50	1.20116e-41
60	7.76028e-42
70	5.87083e-42
80	4.85861e-42
90	4.31876e-42
100	3.94761e-42
110	3.74518e-42
120	3.61022e-42
130	3.509e-42
140	3.47526e-42
150	3.44152e-42
160	3.44152e-42
170	3.44152e-42
180	3.47526e-42
190	3.509e-42
200	3.54274e-42
300	4.15005e-42
400	4.9261e-42
500	5.73584e-42
600	6.61312e-42
700	7.49035e-42
800	8.36762e-42
900	9.17737e-42
1000	1.01221e-41
2000	1.88946e-41
3000	2.78021e-41
4000	3.67095e-41
5000	4.53469e-41
6000	5.45246e-41
7000	6.31619e-41
8000	7.23392e-41
9000	8.0977e-41
10000	8.96143e-41
