14	1.03281e-28
16	2.30007e-30
18	1.47232e-31
20	1.84041e-32
22	4.38364e-33
24	1.48537e-33
26	6.43056e-34
28	3.35113e-34
30	1.99256e-34
35	7.81174e-35
40	4.16063e-35
50	1.89633e-35
60	1.22412e-35
70	9.34016e-36
80	7.78346e-36
90	6.93435e-36
100	6.36828e-36
110	6.08524e-36
120	5.87297e-36
130	5.73145e-36
140	5.66069e-36
150	5.62533e-36
160	5.62533e-36
170	5.66069e-36
180	5.69609e-36
190	5.73145e-36
200	5.80221e-36
300	6.86359e-36
400	8.13726e-36
500	9.48168e-36
600	1.08261e-35
700	1.22412e-35
800	1.36564e-35
900	1.51424e-35
1000	1.65576e-35
2000	3.08508e-35
3000	4.52854e-35
4000	6.00032e-35
5000	7.41551e-35
6000	8.88729e-35
7000	1.03025e-34
8000	1.17743e-34
9000	1.3246e-34
10000	1.47178e-34
