14	9.64902e-27
16	2.1131e-28
18	1.34294e-29
20	1.65086e-30
22	3.8953e-31
24	1.32161e-31
26	5.73856e-32
28	2.98522e-32
30	1.78244e-32
35	7.02833e-33
40	3.76776e-33
50	1.72085e-33
60	1.06874e-33
70	7.92499e-34
80	6.52113e-34
90	5.70596e-34
100	5.16254e-34
110	4.84555e-34
120	4.61915e-34
130	4.46062e-34
140	4.3927e-34
150	4.34743e-34
160	4.34743e-34
170	4.34743e-34
180	4.3927e-34
190	4.43797e-34
200	4.52853e-34
300	5.47956e-34
400	6.61167e-34
500	7.87969e-34
600	9.14769e-34
700	1.04157e-33
800	1.16837e-33
900	1.29517e-33
1000	1.42197e-33
2000	2.71712e-33
3000	4.02136e-33
4000	5.32558e-33
5000	6.5936e-33
6000	7.89779e-33
7000	9.20203e-33
8000	1.05063e-32
9000	1.18105e-32
10000	1.31147e-32
