10	5.1664e-27
12	1.48392e-28
14	3.24244e-33
16	4.61347e-35
18	4.49319e-36
20	6.50098e-37
22	1.65841e-37
24	6.19139e-38
26	2.92985e-38
28	1.64459e-38
30	1.02268e-38
35	4.31877e-39
40	2.38396e-39
50	1.04514e-39
60	6.26221e-40
70	4.62108e-40
80	3.80051e-40
90	3.32545e-40
100	3.00154e-40
110	2.8072e-40
120	2.72082e-40
130	2.67763e-40
140	2.67763e-40
150	2.72082e-40
160	2.7856e-40
170	2.85039e-40
180	2.93676e-40
190	3.02314e-40
200	3.13111e-40
300	4.23239e-40
400	5.39846e-40
500	6.60771e-40
600	7.77378e-40
700	8.98301e-40
800	1.01923e-39
900	1.14016e-39
1000	1.26108e-39
2000	2.45306e-39
3000	3.66231e-39
4000	4.83702e-39
5000	6.08082e-39
6000	7.2555e-39
7000	8.43026e-39
8000	9.67404e-39
9000	1.08487e-38
10000	1.20234e-38
