14	2.5375e-29
16	7.0486e-31
18	4.69519e-32
20	6.55733e-33
22	1.66651e-33
24	5.97769e-34
26	2.73978e-34
28	1.4831e-34
30	9.11373e-35
35	3.82097e-35
40	2.17937e-35
50	1.11091e-35
60	7.7127e-36
70	6.22676e-36
80	5.44841e-36
90	4.9885e-36
100	4.74082e-36
110	4.56394e-36
120	4.49318e-36
130	4.45778e-36
140	4.42242e-36
150	4.45778e-36
160	4.49318e-36
170	4.52854e-36
180	4.5993e-36
190	4.67006e-36
200	4.74082e-36
300	5.69609e-36
400	6.79283e-36
500	7.99574e-36
600	9.19864e-36
700	1.04015e-35
800	1.16044e-35
900	1.28781e-35
1000	1.4081e-35
2000	2.66053e-35
3000	3.90587e-35
4000	5.15122e-35
5000	6.3966e-35
6000	7.64194e-35
7000	8.88729e-35
8000	1.01326e-34
9000	1.14346e-34
10000	1.268e-34
