14	4.8625e-27
16	1.13965e-28
18	7.12278e-30
20	9.08898e-31
22	2.1911e-31
24	7.53551e-32
26	3.30403e-32
28	1.75346e-32
30	1.05787e-32
35	4.27495e-33
40	2.37296e-33
50	1.17743e-33
60	8.06082e-34
70	6.47584e-34
80	5.70597e-34
90	5.29841e-34
100	5.07198e-34
110	4.93614e-34
120	4.89086e-34
130	4.89086e-34
140	4.93614e-34
150	4.98142e-34
160	5.07198e-34
170	5.16254e-34
180	5.25313e-34
190	5.38897e-34
200	5.47957e-34
300	6.88339e-34
400	8.42309e-34
500	9.96283e-34
600	1.15931e-33
700	1.32234e-33
800	1.48537e-33
900	1.6484e-33
1000	1.81142e-33
2000	3.45982e-33
3000	5.10819e-33
4000	6.73849e-33
5000	8.40501e-33
6000	1.00715e-32
7000	1.1738e-32
8000	1.33321e-32
9000	1.5071e-32
10000	1.66651e-32
