14	1.29843e-29
16	3.77935e-31
18	2.5215e-32
20	3.62285e-33
22	9.32884e-34
24	3.37377e-34
26	1.56235e-34
28	8.60425e-35
30	5.32105e-35
35	2.27843e-35
40	1.31611e-35
50	6.89895e-36
60	4.88234e-36
70	3.99787e-36
80	3.57332e-36
90	3.32566e-36
100	3.21952e-36
110	3.14876e-36
120	3.14876e-36
130	3.14876e-36
140	3.18414e-36
150	3.21952e-36
160	3.29028e-36
170	3.36104e-36
180	3.4318e-36
190	3.50256e-36
200	3.57332e-36
300	4.52854e-36
400	5.55457e-36
500	6.61596e-36
600	7.7127e-36
700	8.77409e-36
800	9.83548e-36
900	1.09676e-35
1000	1.2029e-35
2000	2.29258e-35
3000	3.39642e-35
4000	4.50026e-35
5000	5.60409e-35
6000	6.67964e-35
7000	7.81174e-35
8000	8.88729e-35
9000	9.96283e-35
10000	1.1095e-34
