12	5.62226e-27
14	1.33321e-31
16	2.08313e-33
18	2.04917e-34
20	3.05677e-35
22	8.13726e-36
24	3.11338e-36
26	1.50362e-36
28	8.57947e-37
30	5.48381e-37
35	2.43233e-37
40	1.43728e-37
50	7.68396e-38
60	5.52804e-38
70	4.58825e-38
80	4.11838e-38
90	3.86962e-38
100	3.75905e-38
110	3.70377e-38
120	3.70377e-38
130	3.70377e-38
140	3.75905e-38
150	3.81434e-38
160	3.89727e-38
170	3.98017e-38
180	4.09072e-38
190	4.17366e-38
200	4.28421e-38
300	5.44511e-38
400	6.68889e-38
500	8.01562e-38
600	9.28706e-38
700	1.06138e-37
800	1.19405e-37
900	1.32673e-37
1000	1.4594e-37
2000	2.80823e-37
3000	4.15709e-37
4000	5.48381e-37
5000	6.81053e-37
6000	8.13726e-37
7000	9.50821e-37
8000	1.08792e-36
9000	1.22059e-36
10000	1.35326e-36
