14	3.05687e-29
16	8.81077e-31
18	5.85453e-32
20	8.40501e-33
22	2.15559e-33
24	7.7891e-34
26	3.57756e-34
28	1.94728e-34
30	1.20007e-34
35	5.03802e-35
40	2.85865e-35
50	1.42933e-35
60	9.76472e-36
70	7.78346e-36
80	6.72208e-36
90	6.156e-36
100	5.80221e-36
110	5.58993e-36
120	5.48381e-36
130	5.41305e-36
140	5.41305e-36
150	5.41305e-36
160	5.44841e-36
170	5.51917e-36
180	5.58993e-36
190	5.66069e-36
200	5.73145e-36
300	6.93435e-36
400	8.27878e-36
500	9.69396e-36
600	1.11799e-35
700	1.2595e-35
800	1.41517e-35
900	1.55669e-35
1000	1.71236e-35
2000	3.19829e-35
3000	4.69838e-35
4000	6.22676e-35
5000	7.69854e-35
6000	9.22692e-35
7000	1.07553e-34
8000	1.22271e-34
9000	1.36989e-34
10000	1.52839e-34
