10	2.63395e-30
12	7.36163e-32
14	2.51193e-36
16	5.05813e-38
18	5.18253e-39
20	8.3784e-40
22	2.39692e-40
24	9.50129e-41
26	4.69667e-41
28	2.72622e-41
30	1.7545e-41
35	7.89526e-42
40	4.62245e-42
50	2.39557e-42
60	1.66171e-42
70	1.32431e-42
80	1.13874e-42
90	1.03752e-42
100	9.70034e-43
110	9.27858e-43
120	9.02554e-43
130	8.9412e-43
140	8.85683e-43
150	8.85683e-43
160	8.85683e-43
170	8.9412e-43
180	9.02554e-43
190	9.10991e-43
200	9.19425e-43
300	1.07969e-42
400	1.28213e-42
500	1.49301e-42
600	1.70389e-42
700	1.9232e-42
800	2.14251e-42
900	2.36183e-42
1000	2.59801e-42
2000	4.82488e-42
3000	7.08548e-42
4000	9.31235e-42
5000	1.16067e-41
6000	1.3901e-41
7000	1.60604e-41
8000	1.83548e-41
9000	2.06491e-41
10000	2.29435e-41
