12	1.3068e-26
14	3.08377e-31
16	4.92707e-33
18	4.75498e-34
20	7.07587e-35
22	1.88218e-35
24	7.14663e-36
26	3.4318e-36
28	1.92818e-36
30	1.21174e-36
35	5.21843e-37
40	3.00724e-37
50	1.50362e-37
60	1.02268e-37
70	8.07089e-38
80	6.91004e-38
90	6.24668e-38
100	5.80442e-38
110	5.55566e-38
120	5.38983e-38
130	5.30689e-38
140	5.25162e-38
150	5.25162e-38
160	5.25162e-38
170	5.25162e-38
180	5.30689e-38
190	5.36217e-38
200	5.41745e-38
300	6.35723e-38
400	7.46285e-38
500	8.67898e-38
600	9.95043e-38
700	1.11666e-37
800	1.24933e-37
900	1.37095e-37
1000	1.50362e-37
2000	2.80823e-37
3000	4.11286e-37
4000	5.39535e-37
5000	6.72208e-37
6000	8.0488e-37
7000	9.33129e-37
8000	1.06138e-36
9000	1.19405e-36
10000	1.32673e-36
