10	5.3421e-30
12	1.5071e-31
14	4.9531e-36
16	9.06596e-38
18	9.46674e-39
20	1.50293e-39
22	4.146e-40
24	1.61954e-40
26	7.88176e-41
28	4.48074e-41
30	2.83419e-41
35	1.22815e-41
40	6.95054e-42
50	3.37404e-42
60	2.20999e-42
70	1.68702e-42
80	1.4171e-42
90	1.26527e-42
100	1.16404e-42
110	1.105e-42
120	1.07126e-42
130	1.04595e-42
140	1.03752e-42
150	1.02908e-42
160	1.02908e-42
170	1.03752e-42
180	1.04595e-42
190	1.05439e-42
200	1.07126e-42
300	1.26527e-42
400	1.50988e-42
500	1.77137e-42
600	2.02442e-42
700	2.29435e-42
800	2.56427e-42
900	2.83419e-42
1000	3.10411e-42
2000	5.8371e-42
3000	8.57006e-42
4000	1.13368e-41
5000	1.4036e-41
6000	1.68702e-41
7000	1.95694e-41
8000	2.22687e-41
9000	2.51028e-41
10000	2.78021e-41
