14	1.01092e-30
16	1.31871e-32
18	1.25894e-33
20	1.74349e-34
22	4.27383e-35
24	1.54254e-35
26	7.07587e-36
28	3.85635e-36
30	2.33504e-36
35	9.28706e-37
40	4.9531e-37
50	2.25543e-37
60	1.43728e-37
70	1.07244e-37
80	8.84485e-38
90	7.73923e-38
100	7.07587e-38
110	6.63362e-38
120	6.35723e-38
130	6.1914e-38
140	6.08081e-38
150	6.02553e-38
160	6.02553e-38
170	6.02553e-38
180	6.08081e-38
190	6.13609e-38
200	6.1914e-38
300	7.18642e-38
400	8.51315e-38
500	9.95043e-38
600	1.13877e-37
700	1.2825e-37
800	1.43728e-37
900	1.58101e-37
1000	1.72474e-37
2000	3.22837e-37
3000	4.73199e-37
4000	6.27982e-37
5000	7.78346e-37
6000	9.28706e-37
7000	1.07907e-36
8000	1.23828e-36
9000	1.37979e-36
10000	1.539e-36
