14	2.21851e-26
16	4.84352e-28
18	3.08655e-29
20	3.78399e-30
22	8.90351e-31
24	2.96783e-31
26	1.28684e-31
28	6.66602e-32
30	3.94166e-32
35	1.52159e-32
40	8.04273e-33
50	3.62285e-33
60	2.31862e-33
70	1.75708e-33
80	1.46725e-33
90	1.30422e-33
100	1.19554e-33
110	1.13214e-33
120	1.09591e-33
130	1.06874e-33
140	1.05968e-33
150	1.05063e-33
160	1.05063e-33
170	1.05063e-33
180	1.05968e-33
190	1.06874e-33
200	1.08685e-33
300	1.268e-33
400	1.50348e-33
500	1.75708e-33
600	2.01068e-33
700	2.26428e-33
800	2.53599e-33
900	2.78959e-33
1000	3.06131e-33
2000	5.7241e-33
3000	8.40501e-33
4000	1.10859e-32
5000	1.37668e-32
6000	1.65202e-32
7000	1.91286e-32
8000	2.17371e-32
9000	2.44904e-32
10000	2.72438e-32
