10	5.62226e-27
12	1.57889e-28
14	3.73153e-33
16	5.54749e-35
18	5.51917e-36
20	8.13726e-37
22	2.12276e-37
24	7.96034e-38
26	3.7867e-38
28	2.11447e-38
30	1.31291e-38
35	5.52804e-39
40	3.05769e-39
50	1.45111e-39
60	9.32853e-40
70	7.0828e-40
80	5.91673e-40
90	5.22571e-40
100	4.83702e-40
110	4.57791e-40
120	4.40515e-40
130	4.27558e-40
140	4.2324e-40
150	4.21081e-40
160	4.21081e-40
170	4.2324e-40
180	4.25399e-40
190	4.29717e-40
200	4.36197e-40
300	5.09613e-40
400	6.04627e-40
500	7.0828e-40
600	8.11929e-40
700	9.15578e-40
800	1.02787e-39
900	1.13152e-39
1000	1.2438e-39
2000	2.33213e-39
3000	3.42047e-39
4000	4.52605e-39
5000	5.59713e-39
6000	6.70274e-39
7000	7.80832e-39
8000	8.91393e-39
9000	9.95043e-39
10000	1.1056e-38
