10	2.52266e-30
12	7.12975e-32
14	2.47655e-36
16	4.75409e-38
18	5.07886e-39
20	8.29204e-40
22	2.33213e-40
24	9.23136e-41
26	4.58868e-41
28	2.61825e-41
30	1.67352e-41
35	7.35541e-42
40	4.21754e-42
50	2.0919e-42
60	1.38335e-42
70	1.06282e-42
80	8.9412e-43
90	8.01332e-43
100	7.4229e-43
110	7.08548e-43
120	6.83243e-43
130	6.70589e-43
140	6.66373e-43
150	6.62156e-43
160	6.66373e-43
170	6.66373e-43
180	6.74806e-43
190	6.83243e-43
200	6.91677e-43
300	8.2242e-43
400	9.78471e-43
500	1.14717e-42
600	1.32431e-42
700	1.50145e-42
800	1.67015e-42
900	1.85572e-42
1000	2.02442e-42
2000	3.81266e-42
3000	5.6009e-42
4000	7.4229e-42
5000	9.17737e-42
6000	1.09994e-41
7000	1.28213e-41
8000	1.45758e-41
9000	1.64653e-41
10000	1.82198e-41
