12	1.26121e-26
14	3.06058e-31
16	4.63723e-33
18	4.66442e-34
20	6.96267e-35
22	1.82557e-35
24	6.93435e-36
26	3.32566e-36
28	1.85742e-36
30	1.16752e-36
35	4.9531e-37
40	2.76401e-37
50	1.31567e-37
60	8.6237e-38
70	6.52306e-38
80	5.47272e-38
90	4.86468e-38
100	4.4777e-38
110	4.22894e-38
120	4.09072e-38
130	3.98017e-38
140	3.95255e-38
150	3.92489e-38
160	3.92489e-38
170	3.92489e-38
180	3.98017e-38
190	4.00783e-38
200	4.0631e-38
300	4.78174e-38
400	5.69387e-38
500	6.63362e-38
600	7.62868e-38
700	8.6237e-38
800	9.61876e-38
900	1.06138e-37
1000	1.17194e-37
2000	2.1891e-37
3000	3.22837e-37
4000	4.24551e-37
5000	5.26266e-37
6000	6.32405e-37
7000	7.34121e-37
8000	8.40259e-37
9000	9.37552e-37
10000	1.04369e-36
