10	2.41136e-30
12	6.72398e-32
14	2.15814e-36
16	4.0631e-38
18	4.18058e-39
20	6.65089e-40
22	1.83548e-40
24	7.28791e-41
26	3.58998e-41
28	2.07841e-41
30	1.33612e-41
35	6.10699e-42
40	3.66083e-42
50	1.99068e-42
60	1.4424e-42
70	1.19778e-42
80	1.07969e-42
90	1.02065e-42
100	9.86905e-43
110	9.78471e-43
120	9.78471e-43
130	9.86905e-43
140	9.95342e-43
150	1.01221e-42
160	1.03752e-42
170	1.06282e-42
180	1.08813e-42
190	1.11343e-42
200	1.13874e-42
300	1.45084e-42
400	1.78824e-42
500	2.14251e-42
600	2.49679e-42
700	2.83419e-42
800	3.20534e-42
900	3.54274e-42
1000	3.91388e-42
2000	7.49035e-42
3000	1.10669e-41
4000	1.47108e-41
5000	1.82198e-41
6000	2.18637e-41
7000	2.53728e-41
8000	2.91517e-41
9000	3.26607e-41
10000	3.61697e-41
