14	9.725e-27
16	2.17246e-28
18	1.35036e-29
20	1.66941e-30
22	3.91847e-31
24	1.32161e-31
26	5.73857e-32
28	2.99972e-32
30	1.78244e-32
35	7.10077e-33
40	3.84022e-33
50	1.84765e-33
60	1.24988e-33
70	9.96283e-34
80	8.74013e-34
90	8.06082e-34
100	7.69854e-34
110	7.51739e-34
120	7.42683e-34
130	7.42683e-34
140	7.42683e-34
150	7.51739e-34
160	7.60798e-34
170	7.7891e-34
180	7.92498e-34
190	8.06082e-34
200	8.24198e-34
300	1.03251e-33
400	1.25894e-33
500	1.49443e-33
600	1.73897e-33
700	1.97445e-33
800	2.22805e-33
900	2.46353e-33
1000	2.71713e-33
2000	5.18066e-33
3000	7.60798e-33
4000	1.00715e-32
5000	1.26075e-32
6000	1.5071e-32
7000	1.75346e-32
8000	1.99981e-32
9000	2.24616e-32
10000	2.49252e-32
