12	5.66026e-27
14	1.3448e-31
16	2.04691e-33
18	2.06049e-34
20	3.08508e-35
22	8.13726e-36
24	3.13107e-36
26	1.51247e-36
28	8.57947e-37
30	5.48381e-37
35	2.44339e-37
40	1.44834e-37
50	7.73923e-38
60	5.52804e-38
70	4.58825e-38
80	4.09072e-38
90	3.84197e-38
100	3.70377e-38
110	3.62085e-38
120	3.59322e-38
130	3.56557e-38
140	3.56557e-38
150	3.59322e-38
160	3.62085e-38
170	3.64849e-38
180	3.67614e-38
190	3.73142e-38
200	3.7867e-38
300	4.42242e-38
400	5.19634e-38
500	6.08081e-38
600	6.96532e-38
700	7.84979e-38
800	8.78957e-38
900	9.72932e-38
1000	1.06691e-37
2000	1.99009e-37
3000	2.9188e-37
4000	3.8475e-37
5000	4.77622e-37
6000	5.66069e-37
7000	6.63362e-37
8000	7.51813e-37
9000	8.49105e-37
10000	9.37552e-37
