10	1.23842e-26
12	3.44269e-28
14	7.53551e-33
16	1.12082e-34
18	1.0543e-35
20	1.50362e-36
22	3.86962e-37
24	1.42623e-37
26	6.68889e-38
28	3.70377e-38
30	2.29413e-38
35	9.53583e-39
40	5.3207e-39
50	2.59126e-39
60	1.72751e-39
70	1.34746e-39
80	1.14879e-39
90	1.02787e-39
100	9.58768e-40
110	9.15578e-40
120	8.89666e-40
130	8.72391e-40
140	8.63755e-40
150	8.55115e-40
160	8.55115e-40
170	8.63755e-40
180	8.63755e-40
190	8.72391e-40
200	8.81027e-40
300	1.02787e-39
400	1.20925e-39
500	1.40792e-39
600	1.60658e-39
700	1.81388e-39
800	2.02118e-39
900	2.21121e-39
1000	2.41851e-39
2000	4.52605e-39
3000	6.63362e-39
4000	8.70664e-39
5000	1.07797e-38
6000	1.28526e-38
7000	1.50639e-38
8000	1.71369e-38
9000	1.92099e-38
10000	2.12829e-38
