14	1.02019e-30
16	1.40566e-32
18	1.28611e-33
20	1.76614e-34
22	4.41534e-35
24	1.585e-35
26	7.28815e-36
28	3.96247e-36
30	2.42349e-36
35	9.81778e-37
40	5.35112e-37
50	2.52078e-37
60	1.66946e-37
70	1.29356e-37
80	1.09455e-37
90	9.78459e-38
100	9.06596e-38
110	8.6237e-38
120	8.40259e-38
130	8.18149e-38
140	8.07089e-38
150	8.07089e-38
160	8.07089e-38
170	8.07089e-38
180	8.12621e-38
190	8.18149e-38
200	8.29204e-38
300	9.61876e-38
400	1.12771e-37
500	1.31567e-37
600	1.49257e-37
700	1.68052e-37
800	1.87953e-37
900	2.06748e-37
1000	2.25543e-37
2000	4.20128e-37
3000	6.14717e-37
4000	8.09303e-37
5000	9.99465e-37
6000	1.2029e-36
7000	1.39748e-36
8000	1.59207e-36
9000	1.78666e-36
10000	1.98124e-36
