10	5.56468e-30
12	1.55348e-31
14	5.02386e-36
16	9.61876e-38
18	9.67404e-39
20	1.53748e-39
22	4.27558e-40
24	1.66273e-40
26	8.15169e-41
28	4.64268e-41
30	2.96915e-41
35	1.30913e-41
40	7.55784e-42
50	3.8464e-42
60	2.63175e-42
70	2.0919e-42
80	1.78824e-42
90	1.61954e-42
100	1.51832e-42
110	1.45084e-42
120	1.4171e-42
130	1.39179e-42
140	1.38335e-42
150	1.37492e-42
160	1.37492e-42
170	1.38335e-42
180	1.40022e-42
190	1.40866e-42
200	1.43397e-42
300	1.67015e-42
400	1.97381e-42
500	2.29435e-42
600	2.63175e-42
700	2.96915e-42
800	3.30656e-42
900	3.64396e-42
1000	3.98138e-42
2000	7.4229e-42
3000	1.09319e-41
4000	1.43059e-41
5000	1.78149e-41
6000	2.13239e-41
7000	2.48329e-41
8000	2.82069e-41
9000	3.1581e-41
10000	3.509e-41
