10	2.34459e-29
12	6.72398e-31
14	1.51424e-35
16	2.21121e-37
18	2.18357e-38
20	3.19589e-39
22	8.20564e-40
24	3.13111e-40
26	1.48998e-40
28	8.36762e-41
30	5.26348e-41
35	2.29435e-41
40	1.32937e-41
50	6.95054e-42
60	4.9261e-42
70	4.04883e-42
80	3.61022e-42
90	3.37404e-42
100	3.23907e-42
110	3.17159e-42
120	3.12099e-42
130	3.10411e-42
140	3.10411e-42
150	3.12099e-42
160	3.13785e-42
170	3.17159e-42
180	3.20534e-42
190	3.27282e-42
200	3.30656e-42
300	3.88014e-42
400	4.55496e-42
500	5.33097e-42
600	6.07326e-42
700	6.88304e-42
800	7.69279e-42
900	8.50257e-42
1000	9.31235e-42
2000	1.72751e-41
3000	2.53728e-41
4000	3.34705e-41
5000	4.15682e-41
6000	4.9396e-41
7000	5.72238e-41
8000	6.53213e-41
9000	7.34191e-41
10000	8.15169e-41
