10	2.41226e-27
12	6.94474e-29
14	1.53971e-33
16	2.20767e-35
18	2.17583e-36
20	3.13992e-37
22	8.07089e-38
24	3.04041e-38
26	1.43728e-38
28	8.08474e-39
30	5.07886e-39
35	2.19393e-39
40	1.26108e-39
50	6.56453e-40
60	4.62109e-40
70	3.80051e-40
80	3.36864e-40
90	3.1527e-40
100	3.02314e-40
110	2.95836e-40
120	2.93676e-40
130	2.91517e-40
140	2.91517e-40
150	2.93676e-40
160	2.95836e-40
170	2.97995e-40
180	3.02314e-40
190	3.06632e-40
200	3.10951e-40
300	3.62776e-40
400	4.27558e-40
500	5.00978e-40
600	5.70076e-40
700	6.47813e-40
800	7.25551e-40
900	7.98971e-40
1000	8.72391e-40
2000	1.62386e-39
3000	2.38396e-39
4000	3.12679e-39
5000	3.86962e-39
6000	4.62972e-39
7000	5.38983e-39
8000	6.14993e-39
9000	6.91004e-39
10000	7.67015e-39
