10	1.05787e-32
12	3.03413e-34
14	1.00886e-38
16	1.90026e-40
18	2.02442e-41
20	3.25595e-42
22	9.10991e-43
24	3.64818e-43
26	1.81355e-43
28	1.05439e-43
30	6.80081e-44
35	3.1368e-44
40	1.8979e-44
50	1.04121e-44
60	7.57842e-45
70	6.35926e-45
80	5.73324e-45
90	5.40372e-45
100	5.20603e-45
110	5.07423e-45
120	5.00834e-45
130	5.00834e-45
140	5.00834e-45
150	5.00834e-45
160	5.04128e-45
170	5.10718e-45
180	5.14013e-45
190	5.20603e-45
200	5.27192e-45
300	6.16157e-45
400	7.2489e-45
500	8.50101e-45
600	9.75309e-45
700	1.10711e-44
800	1.2389e-44
900	1.3707e-44
1000	1.5025e-44
2000	2.79412e-44
3000	4.11212e-44
4000	5.43009e-44
5000	6.74806e-44
6000	8.01332e-44
7000	9.38404e-44
8000	1.06493e-43
9000	1.19146e-43
10000	1.32853e-43
