10	2.41226e-27
12	6.94474e-29
14	1.52159e-33
16	2.13691e-35
18	2.17583e-36
20	3.13992e-37
22	8.07089e-38
24	3.04041e-38
26	1.45111e-38
28	8.15383e-39
30	5.1134e-39
35	2.21121e-39
40	1.26972e-39
50	6.52135e-40
60	4.53469e-40
70	3.60617e-40
80	3.10951e-40
90	2.8072e-40
100	2.63445e-40
110	2.50488e-40
120	2.41851e-40
130	2.37532e-40
140	2.35373e-40
150	2.33213e-40
160	2.33213e-40
170	2.35373e-40
180	2.35373e-40
190	2.37532e-40
200	2.41851e-40
300	2.8072e-40
400	3.32545e-40
500	3.90848e-40
600	4.49151e-40
700	5.09613e-40
800	5.70076e-40
900	6.30542e-40
1000	6.91004e-40
2000	1.30427e-39
3000	1.91753e-39
4000	2.53943e-39
5000	3.16134e-39
6000	3.76596e-39
7000	4.38788e-39
8000	5.00978e-39
9000	5.63167e-39
10000	6.25356e-39
