14	4.78653e-27
16	1.10403e-28
18	7.08571e-30
20	8.99625e-31
22	2.1795e-31
24	7.53551e-32
26	3.33302e-32
28	1.76795e-32
30	1.06512e-32
35	4.31117e-33
40	2.39108e-33
50	1.17743e-33
60	8.06082e-34
70	6.43056e-34
80	5.57013e-34
90	5.11726e-34
100	4.84554e-34
110	4.66442e-34
120	4.57382e-34
130	4.52854e-34
140	4.52854e-34
150	4.52854e-34
160	4.55118e-34
170	4.5965e-34
180	4.66442e-34
190	4.7097e-34
200	4.80026e-34
300	5.75125e-34
400	6.83811e-34
500	7.97026e-34
600	9.19296e-34
700	1.04157e-33
800	1.15931e-33
900	1.28611e-33
1000	1.41291e-33
2000	2.64467e-33
3000	3.87644e-33
4000	5.14445e-33
5000	6.37622e-33
6000	7.60798e-33
7000	8.83975e-33
8000	1.0144e-32
9000	1.13033e-32
10000	1.26075e-32
