12	5.54628e-27
14	2.82872e-31
16	8.04273e-33
18	5.29841e-34
20	7.52871e-35
22	1.91048e-35
24	6.86359e-36
26	3.11338e-36
28	1.69821e-36
30	1.03485e-36
35	4.28974e-37
40	2.41022e-37
50	1.20511e-37
60	8.18149e-38
70	6.46779e-38
80	5.58332e-38
90	5.08579e-38
100	4.80936e-38
110	4.61591e-38
120	4.53298e-38
130	4.4777e-38
140	4.45004e-38
150	4.4777e-38
160	4.4777e-38
170	4.53298e-38
180	4.58825e-38
190	4.64353e-38
200	4.72647e-38
300	5.69387e-38
400	6.79949e-38
500	7.96034e-38
600	9.12123e-38
700	1.03374e-37
800	1.14983e-37
900	1.27145e-37
1000	1.39306e-37
2000	2.63134e-37
3000	3.8475e-37
4000	5.08579e-37
5000	6.32405e-37
6000	7.51813e-37
7000	8.75639e-37
8000	9.99465e-37
9000	1.1233e-36
10000	1.24712e-36
