14	1.06248e-28
16	2.41136e-30
18	1.5071e-31
20	1.89837e-32
22	4.49233e-33
24	1.52159e-33
26	6.61168e-34
28	3.46434e-34
30	2.06049e-34
35	8.09478e-35
40	4.35874e-35
50	2.052e-35
60	1.35149e-35
70	1.0543e-35
80	8.98637e-36
90	8.13726e-36
100	7.60654e-36
110	7.28815e-36
120	7.07587e-36
130	7.00511e-36
140	6.93435e-36
150	6.93435e-36
160	7.00511e-36
170	7.07587e-36
180	7.14663e-36
190	7.21739e-36
200	7.32351e-36
300	8.70333e-36
400	1.04015e-35
500	1.21705e-35
600	1.40102e-35
700	1.57084e-35
800	1.75481e-35
900	1.95294e-35
1000	2.12276e-35
2000	3.99079e-35
3000	5.85881e-35
4000	7.69854e-35
5000	9.6232e-35
6000	1.14346e-34
7000	1.33592e-34
8000	1.51706e-34
9000	1.70953e-34
10000	1.90199e-34
