10	2.5215e-32
12	6.97399e-34
14	2.32177e-38
16	4.57791e-40
18	4.66967e-41
20	7.49035e-42
22	2.10877e-42
24	8.30857e-43
26	4.09104e-43
28	2.34074e-43
30	1.50777e-43
35	6.69535e-44
40	3.90124e-44
50	2.01651e-44
60	1.38388e-44
70	1.10052e-44
80	9.48946e-45
90	8.56691e-45
100	8.0397e-45
110	7.71021e-45
120	7.51252e-45
130	7.38069e-45
140	7.31479e-45
150	7.31479e-45
160	7.31479e-45
170	7.38069e-45
180	7.38069e-45
190	7.51252e-45
200	7.57842e-45
300	8.89639e-45
400	1.05439e-44
500	1.22572e-44
600	1.39706e-44
700	1.58158e-44
800	1.7661e-44
900	1.95062e-44
1000	2.13513e-44
2000	3.95395e-44
3000	5.79913e-44
4000	7.69703e-44
5000	9.48946e-44
6000	1.13874e-43
7000	1.31798e-43
8000	1.50777e-43
9000	1.68702e-43
10000	1.87681e-43
